SNR,TPR,FPR,TTFD,Alpha (%),Feature,Window,Detection
-15.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-30.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-30.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-30.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-30.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-30.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-30.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-30.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-30.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-30.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-30.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-30.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-30.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-30.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-30.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-30.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-27.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-27.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-27.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-27.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-27.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-27.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-27.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-27.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-27.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-27.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-27.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-27.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-27.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-27.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-27.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-25.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-25.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-25.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-25.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-25.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-25.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-25.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-25.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-25.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-25.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-25.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-25.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-25.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-25.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-25.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-22.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-22.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-22.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-22.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-22.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-22.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-22.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-22.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-22.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-22.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-22.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-22.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-22.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-22.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-22.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-20.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-20.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-20.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-20.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-20.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-20.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-20.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-20.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-20.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-20.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-20.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-20.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-20.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-20.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-20.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-17.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-17.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-17.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-17.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-17.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-17.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-17.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-17.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-17.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-17.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-17.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-17.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-17.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-17.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-17.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-15.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-15.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-15.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-15.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-15.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-15.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-15.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-15.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-15.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-15.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-15.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-15.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-15.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-15.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-15.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-12.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-10.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-7.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
