mmin,mmax,mstep,minwindowsize,ntests,eegchannel,stimlvl,method,tp,fp,tn,fn
42,240,100,99,3,Cz,50dB,cgst,0.0113636363636364,0.431818181818182,0.636363636363636,0.988636363636364
43,240,99,98,3,Cz,50dB,cgst,0.0454545454545455,0.420454545454545,0.647727272727273,0.988636363636364
44,240,99,98,3,Cz,50dB,cgst,0.0454545454545455,0.431818181818182,0.636363636363636,0.988636363636364
45,240,98,97,3,Cz,50dB,cgst,0.0340909090909091,0.420454545454545,0.647727272727273,0.988636363636364
46,240,98,97,3,Cz,50dB,cgst,0.0340909090909091,0.420454545454545,0.636363636363636,0.988636363636364
47,240,97,96,3,Cz,50dB,cgst,0.0227272727272727,0.431818181818182,0.647727272727273,0.977272727272727
48,240,97,96,3,Cz,50dB,cgst,0.0227272727272727,0.420454545454545,0.659090909090909,0.977272727272727
49,240,96,95,3,Cz,50dB,cgst,0.0454545454545455,0.420454545454545,0.659090909090909,0.977272727272727
50,240,96,95,3,Cz,50dB,cgst,0.0681818181818182,0.431818181818182,0.636363636363636,0.977272727272727
51,240,95,94,3,Cz,50dB,cgst,0.0681818181818182,0.431818181818182,0.670454545454545,0.965909090909091
52,240,95,94,3,Cz,50dB,cgst,0.0568181818181818,0.420454545454545,0.659090909090909,0.965909090909091
53,240,94,93,3,Cz,50dB,cgst,0.0568181818181818,0.431818181818182,0.670454545454545,0.965909090909091
54,240,94,93,3,Cz,50dB,cgst,0.0568181818181818,0.443181818181818,0.659090909090909,0.965909090909091
55,240,93,92,3,Cz,50dB,cgst,0.0454545454545455,0.443181818181818,0.681818181818182,0.965909090909091
56,240,93,92,3,Cz,50dB,cgst,0.0454545454545455,0.443181818181818,0.647727272727273,0.965909090909091
57,240,92,91,3,Cz,50dB,cgst,0.0340909090909091,0.454545454545455,0.647727272727273,0.965909090909091
58,240,92,91,3,Cz,50dB,cgst,0.0454545454545455,0.454545454545455,0.636363636363636,0.965909090909091
59,240,91,90,3,Cz,50dB,cgst,0.0568181818181818,0.454545454545455,0.636363636363636,0.977272727272727
60,240,91,90,3,Cz,50dB,cgst,0.0454545454545455,0.431818181818182,0.625,0.977272727272727
61,240,90,89,3,Cz,50dB,cgst,0.0454545454545455,0.431818181818182,0.647727272727273,0.965909090909091
62,240,90,89,3,Cz,50dB,cgst,0.0454545454545455,0.431818181818182,0.647727272727273,0.965909090909091
63,240,89,88,3,Cz,50dB,cgst,0.0454545454545455,0.443181818181818,0.659090909090909,0.965909090909091
64,240,89,88,3,Cz,50dB,cgst,0.0568181818181818,0.443181818181818,0.659090909090909,0.965909090909091
65,240,88,87,3,Cz,50dB,cgst,0.0454545454545455,0.431818181818182,0.670454545454545,0.965909090909091
66,240,88,87,3,Cz,50dB,cgst,0.0568181818181818,0.431818181818182,0.659090909090909,0.965909090909091
67,240,87,86,3,Cz,50dB,cgst,0.0568181818181818,0.431818181818182,0.670454545454545,0.965909090909091
68,240,87,86,3,Cz,50dB,cgst,0.0568181818181818,0.431818181818182,0.670454545454545,0.965909090909091
69,240,86,85,3,Cz,50dB,cgst,0.0568181818181818,0.409090909090909,0.647727272727273,0.977272727272727
70,240,86,85,3,Cz,50dB,cgst,0.0681818181818182,0.443181818181818,0.625,0.988636363636364
71,240,85,84,3,Cz,50dB,cgst,0.0454545454545455,0.431818181818182,0.647727272727273,0.988636363636364
72,240,85,84,3,Cz,50dB,cgst,0.0340909090909091,0.420454545454545,0.659090909090909,0.988636363636364
73,240,84,83,3,Cz,50dB,cgst,0.0454545454545455,0.409090909090909,0.647727272727273,0.988636363636364
74,240,84,83,3,Cz,50dB,cgst,0.0454545454545455,0.409090909090909,0.625,0.988636363636364
75,240,83,82,3,Cz,50dB,cgst,0.0454545454545455,0.409090909090909,0.636363636363636,0.988636363636364
76,240,83,82,3,Cz,50dB,cgst,0.0454545454545455,0.409090909090909,0.636363636363636,0.988636363636364
77,240,82,81,3,Cz,50dB,cgst,0.0454545454545455,0.431818181818182,0.670454545454545,0.988636363636364
78,240,82,81,3,Cz,50dB,cgst,0.0340909090909091,0.397727272727273,0.647727272727273,0.988636363636364
79,240,81,80,3,Cz,50dB,cgst,0.0568181818181818,0.397727272727273,0.693181818181818,0.988636363636364
80,240,81,80,3,Cz,50dB,cgst,0.0568181818181818,0.409090909090909,0.681818181818182,0.977272727272727
81,240,80,79,3,Cz,50dB,cgst,0.0340909090909091,0.375,0.659090909090909,0.977272727272727
82,240,80,79,3,Cz,50dB,cgst,0.0340909090909091,0.375,0.659090909090909,0.977272727272727
83,240,79,78,3,Cz,50dB,cgst,0.0340909090909091,0.363636363636364,0.693181818181818,0.988636363636364
84,240,79,78,3,Cz,50dB,cgst,0.0454545454545455,0.375,0.693181818181818,0.977272727272727
85,240,78,77,3,Cz,50dB,cgst,0.0454545454545455,0.386363636363636,0.670454545454545,0.977272727272727
86,240,78,77,3,Cz,50dB,cgst,0.0454545454545455,0.375,0.693181818181818,0.977272727272727
87,240,77,76,3,Cz,50dB,cgst,0.0454545454545455,0.386363636363636,0.693181818181818,1
88,240,77,76,3,Cz,50dB,cgst,0.0454545454545455,0.397727272727273,0.659090909090909,0.988636363636364
89,240,76,75,3,Cz,50dB,cgst,0.0454545454545455,0.375,0.681818181818182,0.977272727272727
90,240,76,75,3,Cz,50dB,cgst,0.0454545454545455,0.397727272727273,0.704545454545455,0.977272727272727
91,240,75,74,3,Cz,50dB,cgst,0.0454545454545455,0.375,0.704545454545455,0.965909090909091
92,240,75,74,3,Cz,50dB,cgst,0.0454545454545455,0.386363636363636,0.704545454545455,0.965909090909091
93,240,74,73,3,Cz,50dB,cgst,0.0340909090909091,0.386363636363636,0.715909090909091,0.977272727272727
94,240,74,73,3,Cz,50dB,cgst,0.0568181818181818,0.386363636363636,0.693181818181818,0.977272727272727
95,240,73,72,3,Cz,50dB,cgst,0.0681818181818182,0.352272727272727,0.715909090909091,0.977272727272727
96,240,73,72,3,Cz,50dB,cgst,0.0681818181818182,0.363636363636364,0.693181818181818,0.977272727272727
97,240,72,71,3,Cz,50dB,cgst,0.0568181818181818,0.363636363636364,0.715909090909091,0.977272727272727
98,240,72,71,3,Cz,50dB,cgst,0.0454545454545455,0.363636363636364,0.715909090909091,0.977272727272727
99,240,71,70,3,Cz,50dB,cgst,0.0340909090909091,0.352272727272727,0.738636363636364,0.977272727272727
100,240,71,70,3,Cz,50dB,cgst,0.0454545454545455,0.375,0.738636363636364,0.977272727272727
101,240,70,69,3,Cz,50dB,cgst,0.0454545454545455,0.363636363636364,0.761363636363636,0.977272727272727
102,240,70,69,3,Cz,50dB,cgst,0.0454545454545455,0.363636363636364,0.738636363636364,0.965909090909091
103,240,69,68,3,Cz,50dB,cgst,0.0568181818181818,0.363636363636364,0.761363636363636,0.977272727272727
104,240,69,68,3,Cz,50dB,cgst,0.0568181818181818,0.363636363636364,0.75,0.977272727272727
105,240,68,67,3,Cz,50dB,cgst,0.0568181818181818,0.363636363636364,0.75,0.977272727272727
106,240,68,67,3,Cz,50dB,cgst,0.0681818181818182,0.352272727272727,0.75,0.977272727272727
107,240,67,66,3,Cz,50dB,cgst,0.0681818181818182,0.352272727272727,0.75,0.977272727272727
108,240,67,66,3,Cz,50dB,cgst,0.0568181818181818,0.352272727272727,0.727272727272727,0.977272727272727
109,240,66,65,3,Cz,50dB,cgst,0.0681818181818182,0.375,0.761363636363636,0.977272727272727
110,240,66,65,3,Cz,50dB,cgst,0.0681818181818182,0.363636363636364,0.761363636363636,0.977272727272727
111,240,65,64,3,Cz,50dB,cgst,0.0681818181818182,0.340909090909091,0.772727272727273,0.977272727272727
112,240,65,64,3,Cz,50dB,cgst,0.0681818181818182,0.306818181818182,0.772727272727273,0.977272727272727
113,240,64,63,3,Cz,50dB,cgst,0.0568181818181818,0.318181818181818,0.772727272727273,0.977272727272727
114,240,64,63,3,Cz,50dB,cgst,0.0454545454545455,0.318181818181818,0.772727272727273,0.977272727272727
115,240,63,62,3,Cz,50dB,cgst,0.0454545454545455,0.295454545454545,0.761363636363636,0.977272727272727
116,240,63,62,3,Cz,50dB,cgst,0.0454545454545455,0.295454545454545,0.761363636363636,0.977272727272727
117,240,62,61,3,Cz,50dB,cgst,0.0568181818181818,0.272727272727273,0.806818181818182,0.988636363636364
118,240,62,61,3,Cz,50dB,cgst,0.0454545454545455,0.272727272727273,0.795454545454545,0.988636363636364
119,240,61,60,3,Cz,50dB,cgst,0.0340909090909091,0.25,0.818181818181818,0.988636363636364
120,240,61,60,3,Cz,50dB,cgst,0.0454545454545455,0.25,0.818181818181818,0.988636363636364
121,240,60,59,3,Cz,50dB,cgst,0.0568181818181818,0.261363636363636,0.818181818181818,0.988636363636364
122,240,60,59,3,Cz,50dB,cgst,0.0568181818181818,0.261363636363636,0.806818181818182,0.988636363636364
123,240,59,58,3,Cz,50dB,cgst,0.0795454545454545,0.25,0.806818181818182,0.988636363636364
124,240,59,58,3,Cz,50dB,cgst,0.0681818181818182,0.25,0.795454545454545,0.988636363636364
125,240,58,57,3,Cz,50dB,cgst,0.0568181818181818,0.25,0.818181818181818,0.988636363636364
126,240,58,57,3,Cz,50dB,cgst,0.0681818181818182,0.261363636363636,0.806818181818182,0.988636363636364
127,240,57,56,3,Cz,50dB,cgst,0.0568181818181818,0.25,0.818181818181818,0.977272727272727
128,240,57,56,3,Cz,50dB,cgst,0.0454545454545455,0.227272727272727,0.840909090909091,0.977272727272727
129,240,56,55,3,Cz,50dB,cgst,0.0454545454545455,0.204545454545455,0.829545454545455,0.977272727272727
130,240,56,55,3,Cz,50dB,cgst,0.0454545454545455,0.227272727272727,0.840909090909091,0.977272727272727
131,240,55,54,3,Cz,50dB,cgst,0.0340909090909091,0.227272727272727,0.829545454545455,0.988636363636364
132,240,55,54,3,Cz,50dB,cgst,0.0340909090909091,0.227272727272727,0.818181818181818,0.988636363636364
133,240,54,53,3,Cz,50dB,cgst,0.0340909090909091,0.25,0.818181818181818,0.988636363636364
134,240,54,53,3,Cz,50dB,cgst,0.0340909090909091,0.25,0.818181818181818,0.988636363636364
135,240,53,52,3,Cz,50dB,cgst,0.0227272727272727,0.227272727272727,0.818181818181818,0.988636363636364
136,240,53,52,3,Cz,50dB,cgst,0.0227272727272727,0.215909090909091,0.829545454545455,0.988636363636364
137,240,52,51,3,Cz,50dB,cgst,0.0113636363636364,0.227272727272727,0.829545454545455,0.988636363636364
138,240,52,51,3,Cz,50dB,cgst,0.0113636363636364,0.238636363636364,0.829545454545455,0.988636363636364
139,240,51,50,3,Cz,50dB,cgst,0.0227272727272727,0.25,0.840909090909091,0.988636363636364
140,240,51,50,3,Cz,50dB,cgst,0.0454545454545455,0.238636363636364,0.840909090909091,0.988636363636364
141,240,50,49,3,Cz,50dB,cgst,0.0340909090909091,0.215909090909091,0.840909090909091,0.977272727272727
142,240,50,49,3,Cz,50dB,cgst,0.0340909090909091,0.227272727272727,0.829545454545455,0.977272727272727
143,240,49,48,3,Cz,50dB,cgst,0.0681818181818182,0.227272727272727,0.829545454545455,0.977272727272727
144,240,49,48,3,Cz,50dB,cgst,0.0681818181818182,0.238636363636364,0.818181818181818,0.977272727272727
145,240,48,47,3,Cz,50dB,cgst,0.0568181818181818,0.227272727272727,0.829545454545455,0.977272727272727
146,240,48,47,3,Cz,50dB,cgst,0.0681818181818182,0.238636363636364,0.829545454545455,0.977272727272727
147,240,47,46,3,Cz,50dB,cgst,0.0795454545454545,0.227272727272727,0.829545454545455,0.965909090909091
148,240,47,46,3,Cz,50dB,cgst,0.0909090909090909,0.215909090909091,0.840909090909091,0.965909090909091
149,240,46,45,3,Cz,50dB,cgst,0.0909090909090909,0.215909090909091,0.863636363636364,0.977272727272727
150,240,46,45,3,Cz,50dB,cgst,0.0681818181818182,0.238636363636364,0.863636363636364,0.977272727272727
151,240,45,44,3,Cz,50dB,cgst,0.0568181818181818,0.181818181818182,0.863636363636364,0.977272727272727
152,240,45,44,3,Cz,50dB,cgst,0.0568181818181818,0.193181818181818,0.863636363636364,0.977272727272727
153,240,44,43,3,Cz,50dB,cgst,0.0340909090909091,0.204545454545455,0.875,0.977272727272727
154,240,44,43,3,Cz,50dB,cgst,0.0454545454545455,0.215909090909091,0.863636363636364,0.977272727272727
155,240,43,42,3,Cz,50dB,cgst,0.0568181818181818,0.193181818181818,0.863636363636364,0.977272727272727
156,240,43,42,3,Cz,50dB,cgst,0.0454545454545455,0.204545454545455,0.863636363636364,0.977272727272727
157,240,42,41,3,Cz,50dB,cgst,0.0340909090909091,0.227272727272727,0.886363636363636,0.977272727272727
158,240,42,41,3,Cz,50dB,cgst,0.0340909090909091,0.204545454545455,0.863636363636364,0.977272727272727
159,240,41,40,3,Cz,50dB,cgst,0.0340909090909091,0.215909090909091,0.863636363636364,0.988636363636364
160,240,41,40,3,Cz,50dB,cgst,0.0340909090909091,0.215909090909091,0.863636363636364,0.988636363636364
161,240,40,39,3,Cz,50dB,cgst,0.0340909090909091,0.193181818181818,0.863636363636364,0.988636363636364
162,240,40,39,3,Cz,50dB,cgst,0.0454545454545455,0.193181818181818,0.863636363636364,0.988636363636364
163,240,39,38,3,Cz,50dB,cgst,0.0340909090909091,0.204545454545455,0.863636363636364,0.988636363636364
164,240,39,38,3,Cz,50dB,cgst,0.0227272727272727,0.170454545454545,0.863636363636364,0.988636363636364
165,240,38,37,3,Cz,50dB,cgst,0.0227272727272727,0.170454545454545,0.886363636363636,0.988636363636364
166,240,38,37,3,Cz,50dB,cgst,0.0454545454545455,0.181818181818182,0.852272727272727,0.988636363636364
167,240,37,36,3,Cz,50dB,cgst,0.0340909090909091,0.170454545454545,0.863636363636364,0.988636363636364
168,240,37,36,3,Cz,50dB,cgst,0.0340909090909091,0.181818181818182,0.852272727272727,0.977272727272727
169,240,36,35,3,Cz,50dB,cgst,0.0340909090909091,0.193181818181818,0.852272727272727,0.988636363636364
170,240,36,35,3,Cz,50dB,cgst,0.0340909090909091,0.215909090909091,0.875,0.977272727272727
171,240,35,34,3,Cz,50dB,cgst,0.0340909090909091,0.204545454545455,0.863636363636364,0.977272727272727
172,240,35,34,3,Cz,50dB,cgst,0.0568181818181818,0.204545454545455,0.863636363636364,0.965909090909091
173,240,34,33,3,Cz,50dB,cgst,0.0681818181818182,0.204545454545455,0.875,0.965909090909091
174,240,34,33,3,Cz,50dB,cgst,0.0681818181818182,0.204545454545455,0.875,0.954545454545455
175,240,33,32,3,Cz,50dB,cgst,0.0681818181818182,0.204545454545455,0.886363636363636,0.954545454545455
176,240,33,32,3,Cz,50dB,cgst,0.0681818181818182,0.204545454545455,0.875,0.943181818181818
177,240,32,31,3,Cz,50dB,cgst,0.0454545454545455,0.204545454545455,0.863636363636364,0.954545454545455
178,240,32,31,3,Cz,50dB,cgst,0.0454545454545455,0.181818181818182,0.863636363636364,0.965909090909091
179,240,31,30,3,Cz,50dB,cgst,0.0568181818181818,0.181818181818182,0.875,0.954545454545455
180,240,31,30,3,Cz,50dB,cgst,0.0568181818181818,0.215909090909091,0.875,0.965909090909091
181,240,30,29,3,Cz,50dB,cgst,0.0568181818181818,0.215909090909091,0.852272727272727,0.977272727272727
182,240,30,29,3,Cz,50dB,cgst,0.0681818181818182,0.215909090909091,0.863636363636364,0.965909090909091
183,240,29,28,3,Cz,50dB,cgst,0.0568181818181818,0.215909090909091,0.852272727272727,0.977272727272727
184,240,29,28,3,Cz,50dB,cgst,0.0568181818181818,0.227272727272727,0.840909090909091,0.965909090909091
185,240,28,27,3,Cz,50dB,cgst,0.0568181818181818,0.193181818181818,0.852272727272727,0.977272727272727
186,240,28,27,3,Cz,50dB,cgst,0.0454545454545455,0.193181818181818,0.863636363636364,0.977272727272727
187,240,27,26,3,Cz,50dB,cgst,0.0340909090909091,0.170454545454545,0.886363636363636,0.965909090909091
188,240,27,26,3,Cz,50dB,cgst,0.0568181818181818,0.193181818181818,0.886363636363636,0.965909090909091
189,240,26,25,3,Cz,50dB,cgst,0.0454545454545455,0.204545454545455,0.897727272727273,0.977272727272727
190,240,26,25,3,Cz,50dB,cgst,0.0340909090909091,0.181818181818182,0.897727272727273,0.965909090909091
191,240,25,24,3,Cz,50dB,cgst,0.0454545454545455,0.193181818181818,0.886363636363636,0.988636363636364
192,240,25,24,3,Cz,50dB,cgst,0.0454545454545455,0.204545454545455,0.886363636363636,0.988636363636364
193,240,24,23,3,Cz,50dB,cgst,0.0340909090909091,0.193181818181818,0.909090909090909,0.988636363636364
194,240,24,23,3,Cz,50dB,cgst,0.0454545454545455,0.193181818181818,0.886363636363636,1
195,240,23,22,3,Cz,50dB,cgst,0.0340909090909091,0.170454545454545,0.886363636363636,1
196,240,23,22,3,Cz,50dB,cgst,0.0340909090909091,0.170454545454545,0.886363636363636,0.977272727272727
197,240,22,21,3,Cz,50dB,cgst,0.0454545454545455,0.159090909090909,0.920454545454545,0.988636363636364
198,240,22,21,3,Cz,50dB,cgst,0.0568181818181818,0.159090909090909,0.897727272727273,0.965909090909091
199,240,21,20,3,Cz,50dB,cgst,0.0454545454545455,0.170454545454545,0.920454545454545,0.988636363636364
200,240,21,20,3,Cz,50dB,cgst,0.0454545454545455,0.147727272727273,0.909090909090909,0.965909090909091
201,240,20,19,3,Cz,50dB,cgst,0.0568181818181818,0.125,0.909090909090909,0.977272727272727
202,240,20,19,3,Cz,50dB,cgst,0.0454545454545455,0.147727272727273,0.920454545454545,0.965909090909091
203,240,19,18,3,Cz,50dB,cgst,0.0454545454545455,0.136363636363636,0.931818181818182,0.965909090909091
204,240,19,18,3,Cz,50dB,cgst,0.0454545454545455,0.147727272727273,0.931818181818182,0.965909090909091
205,240,18,17,3,Cz,50dB,cgst,0.0681818181818182,0.136363636363636,0.931818181818182,0.965909090909091
206,240,18,17,3,Cz,50dB,cgst,0.0681818181818182,0.159090909090909,0.931818181818182,0.977272727272727
207,240,17,16,3,Cz,50dB,cgst,0.0795454545454545,0.125,0.943181818181818,0.977272727272727
208,240,17,16,3,Cz,50dB,cgst,0.0568181818181818,0.125,0.954545454545455,0.965909090909091
209,240,16,15,3,Cz,50dB,cgst,0.0681818181818182,0.102272727272727,0.965909090909091,0.965909090909091
210,240,16,15,3,Cz,50dB,cgst,0.0681818181818182,0.113636363636364,0.965909090909091,0.954545454545455
211,240,15,14,3,Cz,50dB,cgst,0.0681818181818182,0.102272727272727,0.943181818181818,0.965909090909091
212,240,15,14,3,Cz,50dB,cgst,0.0909090909090909,0.125,0.931818181818182,0.988636363636364
213,240,14,13,3,Cz,50dB,cgst,0.0909090909090909,0.125,0.920454545454545,0.977272727272727
214,240,14,13,3,Cz,50dB,cgst,0.0795454545454545,0.147727272727273,0.909090909090909,0.977272727272727
215,240,13,12,3,Cz,50dB,cgst,0.0795454545454545,0.136363636363636,0.943181818181818,0.977272727272727
1,240,80,79,4,Cz,50dB,cgst,0.0340909090909091,0.488636363636364,0.590909090909091,1
2,240,80,79,4,Cz,50dB,cgst,0.0340909090909091,0.443181818181818,0.590909090909091,1
3,240,80,79,4,Cz,50dB,cgst,0.0340909090909091,0.443181818181818,0.590909090909091,0.988636363636364
4,240,79,78,4,Cz,50dB,cgst,0.0227272727272727,0.465909090909091,0.590909090909091,0.988636363636364
5,240,79,78,4,Cz,50dB,cgst,0.0227272727272727,0.477272727272727,0.602272727272727,1
6,240,79,78,4,Cz,50dB,cgst,0.0340909090909091,0.488636363636364,0.602272727272727,0.988636363636364
7,240,78,77,4,Cz,50dB,cgst,0.0340909090909091,0.465909090909091,0.590909090909091,1
8,240,78,77,4,Cz,50dB,cgst,0.0227272727272727,0.488636363636364,0.579545454545455,1
9,240,78,77,4,Cz,50dB,cgst,0.0227272727272727,0.477272727272727,0.579545454545455,1
10,240,77,76,4,Cz,50dB,cgst,0.0227272727272727,0.477272727272727,0.602272727272727,1
11,240,77,76,4,Cz,50dB,cgst,0.0227272727272727,0.477272727272727,0.579545454545455,1
12,240,77,76,4,Cz,50dB,cgst,0.0227272727272727,0.465909090909091,0.568181818181818,1
13,240,76,75,4,Cz,50dB,cgst,0.0227272727272727,0.488636363636364,0.590909090909091,1
14,240,76,75,4,Cz,50dB,cgst,0.0227272727272727,0.465909090909091,0.613636363636364,1
15,240,76,75,4,Cz,50dB,cgst,0.0227272727272727,0.454545454545455,0.602272727272727,1
16,240,75,74,4,Cz,50dB,cgst,0.0340909090909091,0.465909090909091,0.602272727272727,1
17,240,75,74,4,Cz,50dB,cgst,0.0340909090909091,0.465909090909091,0.602272727272727,1
18,240,75,74,4,Cz,50dB,cgst,0.0454545454545455,0.465909090909091,0.602272727272727,1
19,240,74,73,4,Cz,50dB,cgst,0.0340909090909091,0.431818181818182,0.602272727272727,1
20,240,74,73,4,Cz,50dB,cgst,0.0340909090909091,0.454545454545455,0.602272727272727,1
21,240,74,73,4,Cz,50dB,cgst,0.0340909090909091,0.420454545454545,0.602272727272727,1
22,240,73,72,4,Cz,50dB,cgst,0.0454545454545455,0.420454545454545,0.602272727272727,1
23,240,73,72,4,Cz,50dB,cgst,0.0340909090909091,0.454545454545455,0.602272727272727,1
24,240,73,72,4,Cz,50dB,cgst,0.0340909090909091,0.454545454545455,0.613636363636364,1
25,240,72,71,4,Cz,50dB,cgst,0.0340909090909091,0.465909090909091,0.647727272727273,1
26,240,72,71,4,Cz,50dB,cgst,0.0340909090909091,0.431818181818182,0.636363636363636,1
27,240,72,71,4,Cz,50dB,cgst,0.0340909090909091,0.443181818181818,0.647727272727273,1
28,240,71,70,4,Cz,50dB,cgst,0.0340909090909091,0.409090909090909,0.636363636363636,0.988636363636364
29,240,71,70,4,Cz,50dB,cgst,0.0340909090909091,0.409090909090909,0.647727272727273,0.988636363636364
30,240,71,70,4,Cz,50dB,cgst,0.0340909090909091,0.409090909090909,0.636363636363636,0.988636363636364
31,240,70,69,4,Cz,50dB,cgst,0.0340909090909091,0.420454545454545,0.647727272727273,0.988636363636364
